edad,ingreso,egreso,intentos,duracion,i_juego
53.19760609610189,4914.631001135315,3294.6310011353153,162,81.27769369766042,0
36.335047962403905,34509.21342460054,1919.3332076093766,3,162.496083756595,2
37.59186226707602,8918.898614751768,117.3795085411848,2,113.1572886461233,2
31.365284553814156,26266.877035357113,24266.877035357113,2,170.9473310591195,1
34.59837119020518,5765.202495558783,4765.202495558783,1,66.72592150942441,1
37.59186226707602,8918.898614751768,12466.7610184961,128,64.44081645561316,0
36.62483277174947,7068.089048337244,6068.089048337244,1,101.58622295710197,1
23.768996499575582,6364.385571794398,212.75562334731057,8,121.89234469993907,3
48.234688478568955,25578.91628307812,9607.656291573783,1,64.83474549090191,1
50.73805862405058,5427.989546515055,3597.989546515055,183,91.52212113175014,0
39.110294535293214,24479.598304668092,149.7305644423177,10,155.15974838153784,3
46.15298722210791,27676.13054539008,25841.278459085624,186,93.31408167423545,0
51.882969302220886,5150.086969761459,94.66222279854082,15,78.27115529918683,4
47.440269381404946,5905.871310468693,2955.215239131643,2,118.59979304214346,2
39.01268233321571,10974.640757039913,8974.640757039913,2,123.57227144446937,1
50.56548704910044,5002.950924093284,2413.51754381751,4,69.92442656058954,3
34.61211789795047,17713.708119896957,6954.899996825652,2,93.89712074299699,2
34.02796953516966,16995.944166913177,57.21921137742402,21,105.06166440462985,4
43.11703141506333,26270.510481503665,2873.753296724435,15,77.3458661605438,4
36.20463656990948,28632.11098458149,117.51023569313293,6,90.2470207381691,3
54.315296133879656,20711.911761190277,2405.0217789448275,4,60.83092501416241,3
42.933376968024334,22484.97484293577,9094.41622530865,1,80.49904949320978,2
44.13477713617865,20762.594380633436,32374.068467002246,2,90.01348907766305,2
41.58738283793414,23068.570595231038,662.2819808955128,5,238.96285805199892,2
40.98585571542985,6659.151605789726,5659.151605789726,1,92.28021479558149,1
37.95657852871241,10850.587271505265,9850.587271505265,1,87.83130525355052,2
43.407547907467354,13660.202587521228,12660.202587521228,1,74.55735040180468,1
34.140975988731334,22261.274707158813,126.05720111965593,12,181.89529756020613,3
31.9421413365836,18921.27283219638,329.20551422946846,4,210.68711132060633,2
44.730774094317276,50836.00992788746,758.1529185147565,10,154.03375145158353,3
20.615394359549764,5551.143206599968,197.93798208786302,3,151.84672883828762,2
48.22576737997204,11180.147220502846,9180.147220502846,2,102.40518057807482,2
42.53184223058925,8878.098609790926,120.96106651856189,6,100.21058714624048,3
35.99991430190839,15055.65180270928,462.37878971672217,12,185.5284158725858,3
51.882969302220886,5150.086969761459,4150.086969761459,1,106.39120970621768,1
26.231313441261054,8227.176788871646,321.6305913907627,10,158.5027673653158,3
48.1158150338288,22344.034791728547,21344.034791728547,1,88.00664784640155,1
31.9421413365836,18921.27283219638,16921.27283219638,2,149.4918360668593,1
55.040538978788774,15814.216840458874,19209.202359637446,171,85.50410754975019,0
47.90874387424923,8893.231948263177,103.9812003562945,16,82.04081630667426,4
39.700859013663234,26123.913809801466,23853.913809801466,227,113.50941919966382,0
55.397270908927005,18006.402812541724,16.651737266477994,5,82.96302192948062,3
45.93460829462151,22753.0824988545,28992.498079352587,170,85.18913712316896,0
47.440269381404946,5905.871310468693,10906.46178072727,199,99.99394215608095,0
39.69325440226376,17984.09368989629,24281.06932444052,173,86.9845240536917,0
38.17461845796694,11425.457736918044,10425.457736918044,1,76.29691119883422,2
30.797870010514877,3489.1042977957604,317.89821990375776,19,97.81931677575325,4
34.95032846617896,24590.25230011871,717.5862125178164,15,237.62085372117178,3
42.25122453434065,8508.044156454022,6508.0441564540215,2,90.22272173581986,2
60.23663776478527,22563.749101206762,21163.749101206762,140,70.44005218687019,0
49.562708952022305,15029.053650488517,16258.968434219023,213,106.63319327405122,0
22.4846501401213,10637.95675344095,8637.95675344095,2,173.4532512495162,1
32.77263040251215,24551.077719331704,5637.41073248984,5,233.61924861934034,2
34.4978100974191,33067.81038434297,1123.2937554188884,4,210.61273653282151,2
26.048244069206813,6218.244934565649,4768.244934565649,145,72.81175909301597,0
54.45876983713034,14278.417557156936,12638.417557156936,164,82.26616473286036,0
31.5364243926276,17348.798417744416,333.23300187722634,7,110.51808643286846,3
47.84603029813557,18312.34583027852,352.84710371815936,25,127.30049895374924,4
43.59931279811334,24064.531671255012,46106.59814599149,133,66.635135439185,0
52.538687788376365,28244.774699741032,5337.8099076099215,7,110.22251485407752,3
35.21942293915716,10640.81675878039,24643.722241915413,218,109.37497252821666,0
30.812740859645476,15153.53287632721,3080.949993285413,7,110.38231645153283,3
37.38705755239876,20020.163268531105,18550.163268531105,147,73.99654322541495,0
41.76140216214654,51130.46692349221,218.43489203116496,42,211.32240782037263,4
53.07308186210729,12891.286914287943,15988.132914016503,189,94.5043999816933,0
42.44380629469403,5620.61781483952,4620.61781483952,1,76.56964913742499,2
48.42637981369228,14769.781871298177,668.8867157362238,5,85.25636895361538,3
37.647830438999236,25579.04946654581,27034.726095457077,168,84.38263194330268,0
47.49969939455531,13066.659439802224,467.5778586173801,7,111.77610629466066,3
48.10122520626526,11142.439281675275,353.7372846950867,14,70.10330011379855,4
54.45876983713034,14278.417557156936,2122.825051700531,5,87.56856843225628,3
44.700319929524575,56030.01575715207,39866.8598247566,3,148.46211159415085,2
35.68997996125276,13134.39955529814,13614.437262346326,196,98.129684532477,0
38.622484975465895,8123.597842246344,6853.597842246344,127,63.813819964488,0
47.787408560959996,26201.064072024146,12117.310193550587,6,90.20877115071949,3
35.21942293915716,10640.81675878039,153.37235451324034,13,65.14961525052973,4
31.908346856974184,5769.650510879631,181.89257236624348,22,112.23592411470747,4
47.61989196783341,27386.679125122948,35530.690281220224,141,70.74647943842238,0
52.0331011780673,16421.837025103272,73.3708322267928,43,216.8223328443048,4
63.05970109932475,17874.294834431144,1785.4128816789344,5,80.75834205599547,3
39.510449038042594,5231.034112871651,8243.804108897366,218,109.41355600655035,0
41.539099661368056,5724.868976268375,42.52695917279243,7,112.18335632703909,3
34.59837119020518,5765.202495558783,6149.942104644794,141,70.71351952270913,0
58.166055958635525,19263.837024887263,18332.93127088807,156,78.21414698587031,0
50.538561660032116,8018.105026057292,9.382539362868556,5,77.29548095261863,3
41.41064073757739,26929.23758713604,53.871212422526696,7,106.76341793023568,3
44.730774094317276,50836.00992788746,7630.834486155513,3,147.4706240304256,2
26.11507619613185,4121.739634044643,8562.446944139585,126,63.427593697299834,0
35.02678531224099,39262.81337784946,41614.55084323359,4,183.96658008350516,2
48.10122520626526,11142.439281675275,38835.131605683804,1,83.41673935999411,2
43.31573568369527,21826.907286329035,5428.910083041152,1,60.98889721768473,2
31.365284553814156,26266.877035357113,174.08672227071202,15,232.62138962551916,3
61.51436537097151,18618.356020589512,1202.707433918102,20,102.20554507955451,4
50.12982849598724,12908.182453212607,1919.008036061347,12,64.36851904361457,4
46.10453109290565,23448.262716177134,116877.62204440424,1,69.37851882403496,2
59.719293689732716,17941.793646992708,21437.706992497508,178,89.28787184844393,0
34.95032846617896,24590.25230011871,201.26206800731666,4,180.43746326885372,2
29.307438726055366,12014.390044830521,10234.390044830521,178,89.02526539629012,0
47.90874387424923,8893.231948263177,5475.088406345572,2,96.59663922164907,2
42.52378621306383,52842.323826591695,31616.39074906795,3,140.38377984751787,2
57.552373747242186,13808.382740850398,335.9784028733666,5,84.64242874376285,3
32.46119332250988,15450.113633445191,21651.604653722577,175,87.91709598238425,0
33.15672661488336,16764.861729544966,200008.26962887272,11,177.5483179147813,3
32.77263040251215,24551.077719331704,57.266083789515505,33,169.42152497915657,4
57.18985862132426,31240.626925120865,19111.67738266524,15,75.66272848296632,4
62.548861819811094,11478.485239263535,273.0806727541767,18,92.15586159734305,4
38.05201784894497,26887.20806963666,168030.29505850576,2,121.91026619159555,2
47.78033712022871,28369.633254496803,34180.277340680586,189,94.7114474330364,0
33.81304398854427,7265.728450597363,5315.728450597363,195,97.7444639647078,0
27.262286467436482,13324.217538282282,320.06530948324166,46,234.59746074509619,4
47.786835167270546,14713.594129782834,134.92485706304979,1,51.05223606423094,2
38.88774659695175,28932.572843040212,29.57182868019845,12,188.17005004123212,3
38.33192491203481,20475.811288285473,926.7117689610131,4,67.75688252882051,3
42.54796658314805,16651.486604745896,4819.15800054946,5,77.8626788151423,3
46.77192329198988,23760.352109464162,23330.234541940583,331,165.57542425025292,0
56.62204049099529,9411.006786282125,392.812655917136,3,47.917332170899,3
43.284039947432845,52241.0595610055,111.44021802401585,12,194.55632101350673,3
40.86243118619937,14767.806624317564,13277.806624317564,149,74.82123689633114,0
28.995594669437285,4853.081350764756,12589.660357209412,97,48.76008027319287,0
29.307438726055366,12014.390044830521,10244.390044830521,177,88.74608049862061,0
43.73970414686985,56865.36401506228,32794.68189920686,3,151.44050360003794,2
45.687883325259776,22944.207810789987,2714.2413008696985,7,114.22193570842092,3
40.09027717434153,56805.37820394703,2658.7305948451144,29,149.85094871922786,4
51.40218680419847,29728.940950073757,48.402951547974226,23,116.68033942193205,4
18.0,2459.494748746033,799.4947487460331,166,83.47992327419243,0
43.73970414686985,56865.36401506228,45998.558356460875,3,238.116388352444,1
51.8620068605291,15065.84193792664,14065.84193792664,1,80.16537474175684,1
38.408486893033526,21642.023154161056,29887.67738188916,234,117.47614874690645,0
38.34143032980612,46814.256078488164,44814.256078488164,2,126.2582875372941,1
52.12264635470518,13355.401267377361,498.0776252671362,23,117.4704325875406,4
32.8747686890483,7813.842572478479,2754.7971756397856,7,110.38604656090762,3
42.54796658314805,16651.486604745896,139.58705612461927,4,68.04555065463578,3
43.55986652519707,19783.43813015974,926.3391332872725,7,113.61961626876509,3
39.70011135785486,11060.868365404429,11137.069792222606,146,73.10479550202169,0
38.623078611867584,13372.415797489019,267.4965748314546,15,75.91887548035007,4
41.539099661368056,5724.868976268375,2049.416643306996,5,80.28483986084419,3
56.1340167803588,18046.862390869293,25450.253724042297,170,85.27862607269827,0
42.29767607990842,13645.94994440327,2378.463672296086,1,58.39560387993576,2
45.87730463866576,10423.071259093722,17513.208686663856,137,68.8083716626694,0
43.407547907467354,13660.202587521228,232.86864646663798,12,63.98528415842885,4
55.127390539563706,34031.197970456786,26226.45308624621,1,75.35999424621917,2
48.216865758662266,27408.117458473327,460.1357334363165,20,102.72541918897376,4
40.435740438564075,10207.279847104728,8927.279847104728,128,64.43998004215483,0
46.094031564412624,27077.293778309657,13276.281490043219,20,103.14647314679101,4
39.48063124303926,26368.097829417413,3029.358591989281,7,116.8845369630013,3
46.659569744741766,23255.865242863718,387.01107583401426,21,105.33114397748554,4
23.768996499575582,6364.385571794398,4364.385571794398,2,135.88924116436354,1
39.49106794882858,22020.46849103988,28796.441505591298,227,113.7752183646102,0
32.86615219052353,27000.842209017395,456.83027184548405,30,151.24216392123782,4
39.16463283292343,10953.16875580719,11738.158663248383,208,104.20848546402796,0
42.669079390155865,8005.617879323042,16368.04463823295,134,67.17827740148967,0
37.67538013279543,41104.22594766114,39104.22594766114,2,159.2475453012143,1
26.29602521252799,7182.284797469019,194.823388785168,40,204.75029141462062,4
38.114514675364454,28379.334417367583,281.6754710098195,42,213.65544239190984,4
48.86186399174856,15212.435333717112,40.91864170866393,6,101.35884272186163,3
61.12193042812388,20049.226724910313,209.6956901435808,12,62.62155093772089,4
31.709211708278396,16239.846115481116,80.9670129714807,43,218.1997982454194,4
56.1340167803588,18046.862390869293,338535.86369563977,7,115.41525232031753,3
26.048244069206813,6218.244934565649,4218.244934565649,2,117.97651634622494,2
40.73310230006199,39727.37645447547,15117.637261727676,3,159.01110362355044,2
52.42686221161618,21111.696581928336,17341.121524359598,1,66.86881407609228,2
51.001752363295935,18688.745331875256,2358.5007460412053,2,117.68030550961171,2
50.796897791443335,29049.288629766503,7173.240345062131,13,67.25458419121621,4
51.656534379123315,11838.025962849963,19569.14986421841,178,89.39764068529013,0
38.408486893033526,21642.023154161056,4671.1776975750145,12,64.789891504344,4
38.308973737665546,14988.243418582373,13958.243418582373,103,51.650812733100466,0
57.552373747242186,13808.382740850398,1147.506927588965,7,110.08194443713603,3
39.16463283292343,10953.16875580719,8290.964760230565,2,113.67974543080095,2
41.64989238066984,48343.03449389227,45023.03449389227,332,166.28358812997823,0
36.62483277174947,7068.089048337244,17743.312859551865,213,106.50809529376085,0
41.45999887249827,25395.68344083238,1100.9693982226418,3,181.5183246114911,1
41.810430109004045,27823.5367557765,26073.5367557765,175,87.84097258498649,0
35.02678531224099,39262.81337784946,41027.69772963448,418,209.3308336805842,0
59.91389626124288,17294.522662650896,17294.522662650896,0,56.28863210786787,1
40.710873711438225,23920.242388011065,29398.70644130109,204,102.37875470213424,0
39.89657126193879,25033.15933500252,254.32408286258578,15,239.3191006751361,3
47.786835167270546,14713.594129782834,205.78671449294438,16,82.99831956567816,4
35.3674631412121,21367.616842076794,13625.596301284018,1,73.21980476560613,2
27.723305058793926,5140.156920079759,14505.509640535704,176,88.21034610092164,0
50.940702552390704,49153.535618874776,17.420532704019024,13,206.6913395524715,3
57.18985862132426,31240.626925120865,31271.113389809987,127,63.701577712842195,0
42.25122453434065,8508.044156454022,4.288577056671272,17,89.97898562456723,4
67.38143338497953,25304.693698089402,33201.14012724902,132,66.46663855368197,0
46.0406073501028,4919.808670601481,3919.808670601481,2,34.051376613764454,3
41.5139248526149,11453.063311325606,102.79547975608511,7,116.14053605112703,3
44.93692749086128,6681.212062584105,5681.212062584105,1,70.81963243134433,2
39.18149790183128,5236.654610067687,3746.654610067687,149,74.79395400743732,0
43.00887617242748,25399.645628758328,3255.5175202611413,15,78.36988861005747,4
59.90732028150799,35020.84035221169,14653.321404669392,4,74.35900965784388,3
49.99740144865173,27281.43416878742,5560.264936143773,6,100.2560844418792,3
32.8747686890483,7813.842572478479,15162.095394039026,127,63.772836928865004,0
30.839177474780698,5561.276485434383,11823.429808286388,158,79.30576630286177,0
45.34142128909841,21558.09195749064,942.0248868090639,2,109.22970158704257,2
52.285354008351334,11006.388836013784,8006.388836013784,3,204.9615668277884,1
39.18149790183128,5236.654610067687,172.58599249106874,5,77.5522055203928,3
32.431661874663185,14060.833565794474,2446.1488450154156,4,223.8685180679168,2
61.08690968022053,17187.41100114733,15737.411001147331,145,72.88551508202086,0
46.8904344241411,25512.962598136764,23502.962598136764,201,100.83078690317869,0
38.05201784894497,26887.20806963666,12524.90371310328,2,173.80396164310818,1
61.609524881479395,39753.89124173897,37493.89124173897,226,113.36616972365485,0
43.284039947432845,52241.0595610055,15587.101716250854,10,154.5884713977956,3
34.04973542573082,12254.359955537977,173.36270410150792,7,114.59706663581278,3
43.11703141506333,26270.510481503665,6435.380824020616,12,61.43980184766829,4
46.81035129597004,47380.853655074396,6272.778676712793,9,149.93697704722214,3
44.606706653550845,28924.408540924735,19514.187082228025,2,117.23924476079881,2
55.30379331152028,10597.958819621592,18272.19286367167,202,101.32333884648892,0
43.97089385737329,8590.61677121339,35352.08084062462,221,110.77413739126796,0
27.262286467436482,13324.217538282282,249.22433321386302,34,172.12384476855397,4
18.0,2459.494748746033,10122.16688454029,223,111.85206613072388,0
18.0,2032.2565052480227,32.25650524802268,5,231.2107927316427,2
43.00887617242748,25399.645628758328,15.029729399926964,23,119.80335144730293,4
36.0157705939041,9068.421182143129,7548.421182143129,152,76.21766838069777,0
45.20315998234624,17068.736496105117,446.4294519769935,43,219.7974718221766,4
31.5364243926276,17348.798417744416,16744.1262172661,232,116.47221289731945,0
50.907042178943854,5165.4226979752275,3165.4226979752275,2,92.89555865112445,2
41.8524185328254,6938.368437371105,21141.33787336204,153,76.86893058647667,0
51.68316866741527,4698.253342892608,3708.253342892608,99,49.89284288955544,0
52.609493931283296,8487.558986360647,40225.103405669346,4,73.03705350987765,3
35.21942293915716,10640.81675878039,9640.81675878039,1,84.26058917027548,2
54.938067071364095,13469.666875656776,12079.666875656776,139,69.7983639416978,0
43.59931279811334,24064.531671255012,3973.2340311355083,2,102.07550766328353,2
34.59837119020518,5765.202495558783,894.3568380944321,5,85.88792233922146,3
52.0331011780673,16421.837025103272,402.3451869007995,14,213.2143584555443,3
39.89657126193879,25033.15933500252,20366.535813133996,2,153.1507965285109,1
46.8904344241411,25512.962598136764,6690.479817247051,1,71.5065153223403,2
41.76140216214654,51130.46692349221,12585.78780805465,3,231.71207643414914,1
39.510449038042594,5231.034112871651,4231.034112871651,1,77.17818584409993,2
45.729072432760525,11322.854189670135,10322.854189670135,1,106.09406565847388,1
31.709211708278396,16239.846115481116,613.3900856490545,4,210.69287260788377,2
38.88774659695175,28932.572843040212,600.1198392185397,4,182.61685741878875,2
39.13384049147786,5241.248775422235,8767.318568083318,144,72.24728970881297,0
47.440269381404946,5905.871310468693,4905.871310468693,1,77.27957627092832,1
43.00887617242748,25399.645628758328,176.44628624308075,16,81.0454159369236,4
36.7101116623899,23548.050232308728,16164.782206582282,14,70.53187259683698,4
59.90732028150799,35020.84035221169,39998.71974362543,217,108.99008041691818,0
55.397270908927005,18006.402812541724,293.0827764320602,7,107.32076371441823,3
42.85016955036109,25933.05655600461,455.2983933843034,14,219.56421415504062,3
52.12264635470518,13355.401267377361,287.2673157085119,5,84.17065261263957,3
41.09100206244899,26613.042739909888,24283.042739909888,233,116.99009153275355,0
28.945902559840352,30825.905340087193,41912.93033429561,4,224.35857125815897,2
61.12193042812388,20049.226724910313,398.28589091355866,20,103.5478407546094,4
36.223864133723445,19607.621270822572,606.3561373925218,7,106.09515927545732,3
59.08369146076902,10400.04937056253,288.512312826105,17,89.46850245528623,4
39.700859013663234,26123.913809801466,15399.241859298285,13,65.48437030114066,4
35.21942293915716,10640.81675878039,5872.925815998783,4,67.16200312370574,3
22.4846501401213,10637.95675344095,477.41282211205066,25,125.77841668616105,4
46.64441230229825,6869.539897901251,5489.539897901251,138,69.24429173031123,0
51.90777272915643,12102.381484649552,11102.381484649552,1,90.0881181939823,1
35.02678531224099,39262.81337784946,36262.81337784946,3,220.73098297463764,1
56.62204049099529,9411.006786282125,310.4966734502891,8,41.49140950323474,4
44.93870038954421,3546.2005353710333,55.74255215813673,7,107.99009182873746,3
34.1818087670938,27799.05737450936,112.6291256035181,32,160.3959571107296,4
52.12264635470518,13355.401267377361,11931.70854506269,193,96.8972443153875,0
46.77192329198988,23760.352109464162,199.93250023523876,27,139.19637436991556,4
34.15432087994233,7401.0963722429915,14352.498499273393,212,106.37704574470224,0
38.408486893033526,21642.023154161056,859.4629569752074,4,70.71409758539674,3
56.502055425466324,7116.876560775133,11743.317740007598,84,42.12689557755949,0
28.945902559840352,30825.905340087193,324.43875287095466,41,208.4675887538689,4
18.685619631916662,4653.86947743971,13.143030668108167,4,191.68635055352453,2
45.87730463866576,10423.071259093722,2741.55629022417,1,71.053749504937,2
45.93460829462151,22753.0824988545,2407.6045874210977,2,112.44535271229309,2
31.290515299053922,14737.142577043218,462.44928173092467,45,226.26807277981956,4
45.35940502503919,11317.363924810054,102.07186145360791,23,115.26007111389276,4
39.16463283292343,10953.16875580719,130.3367775921988,6,96.96831115523543,3
41.64989238066984,48343.03449389227,189.32616055271887,46,233.89233004777816,4
48.07384218627414,28807.327363700188,19611.284730110056,1,79.61301916117935,2
39.70011135785486,11060.868365404429,9680.868365404429,138,69.0338531598884,0
20.615394359549764,5551.143206599968,3551.143206599968,2,176.7016153178345,1
40.65833479748409,22136.69951320719,4067.134135922405,7,119.68685162178343,3
42.30706510249246,10980.355045928904,15198.114392838608,173,86.60535307323016,0
34.59837119020518,5765.202495558783,3180.8058434636023,1,71.7598727106017,2
34.4978100974191,33067.81038434297,22631.28083811521,2,171.49019417740595,1
55.30379331152028,10597.958819621592,13924.061763866539,175,87.97375800512188,0
39.110294535293214,24479.598304668092,13296.526998206193,3,188.1056056959544,1
39.510449038042594,5231.034112871651,3151.034112871651,208,104.23096906076017,0
51.7364893381375,15665.91773218106,1193.6114244546832,2,94.16662639731427,2
35.64166131597609,21629.711138446903,154338.8928385201,3,142.05226672724655,2
40.92487407608531,39819.575076310226,126461.87016117336,15,234.58458000996285,3
22.4846501401213,10637.95675344095,1471.7941977225946,3,135.54490452828716,2
29.307438726055366,12014.390044830521,2602.4142152858203,1,89.26198086974622,2
36.382451041403144,27088.949181339787,25687.852660866633,192,96.07283857323351,0
42.756872140290994,19101.81401820412,75.93625297978002,23,116.54059456749533,4
51.73491278098325,4768.473384315746,3768.4733843157464,2,44.73078049943286,3
35.02678531224099,39262.81337784946,91.27628736871839,35,175.73544676036033,4
47.440269381404946,5905.871310468693,18811.340026615035,198,99.4185791358203,0
47.82978498051992,16384.872454956025,3.198983253472079,14,74.39430435116151,4
43.59931279811334,24064.531671255012,25440.28707286922,196,98.44078027759497,0
39.47891928511892,21720.60641124533,204.193684260195,7,110.67408265123949,3
49.15694539892434,5117.144047672413,3337.144047672413,178,89.10213803278805,0
32.46119332250988,15450.113633445191,14110.113633445191,134,67.03763390634211,0
48.10122520626526,11142.439281675275,9142.439281675275,2,109.53415897587435,2
35.68997996125276,13134.39955529814,408.2467339091549,22,114.06935226116214,4
43.59931279811334,24064.531671255012,22574.531671255012,149,74.87878026760681,0
27.723305058793926,5140.156920079759,4140.156920079759,1,78.01097700043749,2
38.17461845796694,11425.457736918044,236.1648582506382,16,82.19676446967526,4
34.59837119020518,5765.202495558783,768.0736572380397,7,108.34760334573285,3
44.606706653550845,28924.408540924735,6972.189159977108,2,115.85001059419088,2
45.65806282462831,10586.385603873498,7304.336465382541,3,56.78284117998952,3
44.753740185685196,36288.67655123594,83767.25237010105,10,164.17364236990755,3
